"name","dates","confirmed","recovered","dead","old","lock","pass","warn","stop"
"Калининградская область",2020-05-18,26,22,3,TRUE,TRUE,NA,NA,NA
"Калининградская область",2020-05-19,32,40,0,TRUE,TRUE,NA,NA,NA
"Калининградская область",2020-05-20,32,36,0,TRUE,TRUE,NA,NA,NA
"Калининградская область",2020-05-21,34,6,0,TRUE,TRUE,NA,NA,NA
"Калининградская область",2020-05-22,41,6,0,TRUE,TRUE,NA,NA,NA
"Калининградская область",2020-05-23,41,59,0,TRUE,TRUE,NA,NA,NA
"Калининградская область",2020-05-24,43,4,0,TRUE,TRUE,NA,NA,NA
"Калининградская область",2020-05-25,43,0,3,TRUE,TRUE,NA,NA,NA
"Калининградская область",2020-05-26,50,22,0,TRUE,TRUE,NA,NA,NA
"Калининградская область",2020-05-27,44,31,2,TRUE,TRUE,NA,NA,NA
"Калининградская область",2020-05-28,38,1,0,TRUE,TRUE,NA,NA,NA
"Калининградская область",2020-05-29,33,5,1,TRUE,TRUE,NA,NA,NA
"Калининградская область",2020-05-30,51,36,1,TRUE,TRUE,NA,NA,NA
"Калининградская область",2020-05-31,48,1,0,TRUE,TRUE,NA,NA,NA
"Калининградская область",2020-06-01,45,0,0,TRUE,TRUE,NA,NA,NA
"Калининградская область",2020-06-02,54,40,0,TRUE,TRUE,NA,NA,NA
"Калининградская область",2020-06-03,35,28,4,TRUE,TRUE,NA,NA,NA
"Калининградская область",2020-06-04,23,20,0,TRUE,TRUE,NA,NA,NA
"Ленинградская область",2020-03-02,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-03,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-04,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-05,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-06,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-07,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-08,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-09,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-10,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-11,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-12,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-13,1,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-14,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-15,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-16,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-17,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-18,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-19,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-20,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-21,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-22,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-23,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-24,2,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-25,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-26,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-27,0,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-28,4,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-29,2,0,0,NA,NA,NA,NA,NA
"Ленинградская область",2020-03-30,2,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-03-31,3,1,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-01,6,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-02,11,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-03,10,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-04,6,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-05,10,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-06,5,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-07,0,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-08,32,1,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-09,18,1,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-10,17,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-11,5,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-12,5,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-13,16,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-14,35,2,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-15,108,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-16,32,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-17,24,4,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-18,34,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-19,29,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-20,37,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-21,42,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-22,41,15,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-23,39,12,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-24,39,20,1,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-25,43,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-26,42,0,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-27,43,24,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-28,38,25,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-29,53,10,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-04-30,51,0,2,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-01,44,11,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-02,46,44,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-03,62,18,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-04,59,32,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-05,53,38,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-06,51,8,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-07,63,64,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-08,91,36,1,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-09,79,27,2,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-10,67,30,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-11,66,27,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-12,74,16,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-13,66,36,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-14,69,56,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-15,66,35,1,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-16,72,48,1,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-17,69,12,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-18,70,44,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-19,81,31,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-20,75,75,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-21,61,42,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-22,54,53,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-23,57,75,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-24,57,38,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-25,58,15,1,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-26,58,89,2,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-27,56,71,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-28,51,108,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-29,53,108,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-30,55,111,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-05-31,54,48,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-06-01,53,29,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-06-02,53,84,4,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-06-03,54,77,0,NA,TRUE,NA,NA,NA
"Ленинградская область",2020-06-04,52,78,0,NA,TRUE,NA,NA,NA
"Псковская область",2020-03-02,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-03,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-04,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-05,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-06,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-07,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-08,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-09,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-10,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-11,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-12,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-13,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-14,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-15,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-16,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-17,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-18,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-19,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-20,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-21,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-22,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-23,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-24,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-25,4,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-26,2,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-27,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-28,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-29,0,0,0,NA,NA,NA,NA,NA
"Псковская область",2020-03-30,3,0,1,TRUE,NA,NA,NA,NA
"Псковская область",2020-03-31,0,0,0,TRUE,NA,NA,NA,NA
"Псковская область",2020-04-01,0,0,1,TRUE,NA,NA,NA,NA
"Псковская область",2020-04-02,0,0,0,TRUE,NA,NA,NA,NA
"Псковская область",2020-04-03,0,0,0,TRUE,NA,NA,NA,NA
"Псковская область",2020-04-04,0,2,0,TRUE,NA,NA,NA,NA
"Псковская область",2020-04-05,0,1,0,TRUE,NA,NA,NA,NA
"Псковская область",2020-04-06,1,0,0,TRUE,NA,NA,NA,NA
"Псковская область",2020-04-07,4,0,0,TRUE,NA,NA,NA,NA
"Псковская область",2020-04-08,0,0,0,TRUE,NA,NA,NA,NA
"Псковская область",2020-04-09,2,2,0,TRUE,NA,NA,NA,NA
"Псковская область",2020-04-10,0,0,0,TRUE,NA,NA,NA,NA
"Псковская область",2020-04-11,0,1,0,TRUE,NA,NA,NA,NA
"Псковская область",2020-04-12,0,0,1,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-04-13,5,0,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-04-14,2,0,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-04-15,9,2,1,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-04-16,1,0,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-04-17,9,0,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-04-18,0,1,2,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-04-19,10,0,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-04-20,6,0,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-04-21,4,0,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-04-22,2,0,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-04-23,9,0,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-04-24,20,0,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-04-25,17,3,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-04-26,12,1,1,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-04-27,6,0,1,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-04-28,14,1,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-04-29,7,1,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-04-30,23,2,3,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-01,5,2,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-02,17,0,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-03,7,0,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-04,13,7,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-05,12,6,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-06,18,2,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-07,26,7,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-08,7,10,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-09,16,8,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-10,15,8,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-11,20,0,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-12,12,0,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-13,11,29,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-14,17,6,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-15,18,10,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-16,19,20,1,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-17,19,8,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-18,26,3,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-19,10,13,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-20,34,12,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-21,19,14,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-22,28,3,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-23,23,36,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-24,26,9,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-25,16,0,1,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-26,21,21,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-27,43,27,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-28,51,18,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-29,42,11,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-30,52,33,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-05-31,72,3,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-06-01,23,17,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-06-02,44,4,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-06-03,112,35,0,TRUE,TRUE,NA,NA,NA
"Псковская область",2020-06-04,64,18,1,TRUE,TRUE,NA,NA,NA
"Смоленская область",2020-03-02,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-03,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-04,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-05,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-06,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-07,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-08,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-09,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-10,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-11,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-12,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-13,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-14,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-15,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-16,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-17,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-18,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-19,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-20,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-21,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-22,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-23,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-24,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-25,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-26,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-27,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-28,1,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-29,0,0,0,NA,NA,NA,NA,NA
"Смоленская область",2020-03-30,0,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-03-31,0,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-01,0,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-02,0,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-03,0,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-04,1,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-05,0,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-06,1,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-07,0,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-08,4,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-09,4,1,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-10,2,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-11,4,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-12,0,0,1,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-13,4,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-14,34,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-15,51,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-16,26,0,1,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-17,7,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-18,13,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-19,21,3,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-20,16,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-21,19,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-22,36,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-23,7,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-24,11,11,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-25,17,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-26,10,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-27,35,11,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-28,45,0,1,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-29,34,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-04-30,26,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-05-01,26,1,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-05-02,44,42,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-05-03,9,12,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-05-04,12,0,1,NA,TRUE,NA,NA,NA
"Смоленская область",2020-05-05,14,6,1,NA,TRUE,NA,NA,NA
"Смоленская область",2020-05-06,1,4,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-05-07,55,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-05-08,56,3,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-05-09,22,160,2,NA,TRUE,NA,NA,NA
"Смоленская область",2020-05-10,70,0,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-05-11,164,10,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-05-12,9,2,2,NA,TRUE,NA,NA,NA
"Смоленская область",2020-05-13,97,21,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-05-14,36,15,1,NA,TRUE,NA,NA,NA
"Смоленская область",2020-05-15,61,24,0,NA,TRUE,NA,NA,NA
"Смоленская область",2020-05-16,41,22,1,NA,TRUE,NA,NA,NA
"Смоленская область",2020-05-17,44,18,0,NA,TRUE,NA,NA,NA
